epoch,weight,截距bias,loss
917,-3.102018568947571,-0.7896823076683401,0.13576633156267398
918,-3.1024752126320307,-0.7898432916918728,0.1357424921247966
919,-3.1029312930006694,-0.7900040721264896,0.13571868824367944
920,-3.1033868113416703,-0.7901646494510145,0.1356949198269129
921,-3.103841768938935,-0.7903250241426322,0.13567118678242734
922,-3.1042961670721008,-0.7904851966768952,0.13564748901849152
923,-3.104750007016561,-0.7906451675277314,0.13562382644371113
924,-3.1052032900434816,-0.7908049371674513,0.13560019896702688
925,-3.105656017419822,-0.790964506066755,0.13557660649771316
926,-3.10610819040835,-0.7911238746947397,0.1355530489453766
927,-3.1065598102676626,-0.7912830435189067,0.13552952621995393
928,-3.1070108782522032,-0.7914420130051685,0.1355060382317112
929,-3.1074613956122787,-0.791600783617856,0.1354825848912416
930,-3.107911363594079,-0.7917593558197255,0.1354591661094642
931,-3.1083607834396934,-0.7919177300719653,0.1354357817976223
932,-3.108809656387129,-0.7920759068342035,0.1354124318672821
933,-3.1092579836703282,-0.792233886564514,0.13538911623033106
934,-3.1097057665191854,-0.7923916697194241,0.1353658347989763
935,-3.1101530061595657,-0.7925492567539211,0.13534258748574315
936,-3.110599703813321,-0.7927066481214587,0.13531937420347395
937,-3.111045860698308,-0.7928638442739647,0.1352961948653261
938,-3.1114914780284053,-0.7930208456618467,0.13527304938477086
939,-3.1119365570135296,-0.7931776527339995,0.13524993767559196
940,-3.112381098859653,-0.7933342659378116,0.135226859651884
941,-3.1128251047688207,-0.7934906857191716,0.13520381522805083
942,-3.1132685759391667,-0.7936469125224749,0.13518080431880455
943,-3.1137115135649314,-0.7938029467906305,0.13515782683916377
944,-3.1141539188364766,-0.7939587889650672,0.13513488270445226
945,-3.114595792940304,-0.7941144394857403,0.1351119718302976
946,-3.11503713705907,-0.794269898791138,0.13508909413262957
947,-3.1154779523716023,-0.7944251673182875,0.13506624952767904
948,-3.1159182400529177,-0.794580245502762,0.13504343793197637
949,-3.116358001274236,-0.7947351337786863,0.13502065926235002
950,-3.116797237202997,-0.7948898325787438,0.1349979134359255
951,-3.117235949002877,-0.7950443423341824,0.1349752003701234
952,-3.117674137833805,-0.7951986634748207,0.13495251998265873
953,-3.118111804851976,-0.7953527964290545,0.13492987219153893
954,-3.11854895120987,-0.7955067416238627,0.13490725691506306
955,-3.1189855780562654,-0.7956604994848135,0.1348846740718201
956,-3.1194216865362554,-0.7958140704360707,0.13486212358068767
957,-3.1198572777912634,-0.7959674549003993,0.13483960536083098
958,-3.1202923529590585,-0.7961206532991724,0.1348171193317012
959,-3.1207269131737707,-0.7962736660523762,0.13479466541303425
960,-3.121160959565906,-0.7964264935786165,0.13477224352484957
961,-3.121594493262362,-0.796579136295125,0.1347498535874488
962,-3.122027515386443,-0.7967315946177643,0.1347274955214144
963,-3.1224600270578735,-0.7968838689610348,0.13470516924760853
964,-3.122892029392816,-0.7970359597380796,0.13468287468717172
965,-3.123323523503883,-0.7971878673606911,0.1346606117615215
966,-3.1237545105001536,-0.7973395922393165,0.13463838039235124
967,-3.1241849914871875,-0.7974911347830632,0.13461618050162896
968,-3.1246149675670396,-0.7976424953997051,0.134594012011596
969,-3.125044439838275,-0.7977936744956882,0.1345718748447657
970,-3.125473409395983,-0.7979446724761358,0.13454976892392242
971,-3.125901877331791,-0.7980954897448546,0.13452769417212013
972,-3.126329844733881,-0.7982461267043403,0.1345056505126811
973,-3.1267573126870016,-0.7983965837557829,0.134483637869195
974,-3.127184282272482,-0.7985468612990726,0.13446165616551753
975,-3.1276107545682486,-0.798696959732805,0.13443970532576904
976,-3.1280367306488364,-0.7988468794542867,0.13441778527433382
977,-3.128462211585405,-0.7989966208595408,0.13439589593585824
978,-3.1288871984457507,-0.7991461843433125,0.13437403723525024
979,-3.129311692294322,-0.7992955702990742,0.13435220909767784
980,-3.1297356941922314,-0.7994447791190308,0.1343304114485679
981,-3.1301592051972715,-0.7995938111941256,0.1343086442136051
982,-3.1305822263639262,-0.7997426669140453,0.13428690731873097
983,-3.1310047587433867,-0.799891346667225,0.13426520069014225
984,-3.1314268033835626,-0.8000398508408539,0.13424352425429015
985,-3.131848361329097,-0.8001881798208805,0.13422187793787924
986,-3.1322694336213788,-0.8003363339920175,0.134200261667866
987,-3.132690021298557,-0.8004843137377473,0.13417867537145808
988,-3.1331101253955524,-0.800632119440327,0.13415711897611277
989,-3.1335297469440726,-0.8007797514807936,0.13413559240953637
990,-3.1339488869726235,-0.8009272102389691,0.13411409559968282
991,-3.1343675465065233,-0.8010744960934655,0.13409262847475248
992,-3.134785726567915,-0.80122160942169,0.13407119096319134
993,-3.13520342817578,-0.8013685505998499,0.1340497829936896
994,-3.1356206523459487,-0.8015153200029577,0.13402840449518108
995,-3.1360374000911166,-0.8016619180048359,0.13400705539684157
996,-3.136453672420854,-0.8018083449781221,0.1339857356280882
997,-3.1368694703416207,-0.8019546012942741,0.1339644451185782
998,-3.1372847948567775,-0.8021006873235742,0.13394318379820774
999,-3.1376996469665985,-0.8022466034351349,0.13392195159711126
